3500105,Adamantina
3500204,Adolfo
3500303,Aguai
3500402,Aguas Da Prata
3500501,Aguas De Lindoia
3500550,Aguas De Santa Barbara
3500600,Aguas De Sao Pedro
3500709,Agudos
3500758,Alambari
3500808,Alfredo Marcondes
3500907,Altair
3501004,Altinopolis
3501103,Alto Alegre
3501152,Aluminio
3501202,Alvares Florence
3501301,Alvares Machado
3501400,Alvaro De Carvalho
3501509,Alvinlandia
3501608,Americana
3501707,Americo Brasiliense
3501806,Americo De Campos
3501905,Amparo
3502002,Analandia
3502101,Andradina
3502200,Angatuba
3502309,Anhembi
3502408,Anhumas
3502507,Aparecida
3502606,Aparecida Doeste
3502705,Apiai
3502754,Aracariguama
3502804,Aracatuba
3502903,Aracoiaba Da Serra
3503000,Aramina
3503109,Arandu
3503158,Arapei
3503208,Araraquara
3503307,Araras
3503356,Arcoiris
3503406,Arealva
3503505,Areias
3503604,Areiopolis
3503703,Ariranha
3503802,Artur Nogueira
3503901,Aruja
3503950,Aspasia
3504008,Assis
3504107,Atibaia
3504206,Auriflama
3504305,Avai
3504404,Avanhandava
3504503,Avare
3504602,Bady Bassitt
3504701,Balbinos
3504800,Balsamo
3504909,Bananal
3505005,Barao De Antonina
3505104,Barbosa
3505203,Bariri
3505302,Barra Bonita
3505351,Barra Do Chapeu
3505401,Barra Do Turvo
3505500,Barretos
3505609,Barrinha
3505708,Barueri
3505807,Bastos
3505906,Batatais
3506003,Bauru
3506102,Bebedouro
3506201,Bento De Abreu
3506300,Bernardino De Campos
3506359,Bertioga
3506409,Bilac
3506508,Birigui
3506607,Biritibamirim
3506706,Boa Esperanca Do Sul
3506805,Bocaina
3506904,Bofete
3507001,Boituva
3507100,Bom Jesus Dos Perdoes
3507159,Bom Sucesso De Itarare
3507209,Bora
3507308,Boraceia
3507407,Borborema
3507456,Borebi
3507506,Botucatu
3507605,Braganca Paulista
3507704,Brauna
3507753,Brejo Alegre
3507803,Brodowski
3507902,Brotas
3508009,Buri
3508108,Buritama
3508207,Buritizal
3508306,Cabralia Paulista
3508405,Cabreuva
3508504,Cacapava
3508603,Cachoeira Paulista
3508702,Caconde
3508801,Cafelandia
3508900,Caiabu
3509007,Caieiras
3509106,Caiua
3509205,Cajamar
3509254,Cajati
3509304,Cajobi
3509403,Cajuru
3509452,Campina Do Monte Alegre
3509502,Campinas
3509601,Campo Limpo Paulista
3509700,Campos Do Jordao
3509809,Campos Novos Paulista
3509908,Cananeia
3509957,Canas
3510005,Candido Mota
3510104,Candido Rodrigues
3510153,Canitar
3510203,Capao Bonito
3510302,Capela Do Alto
3510401,Capivari
3510500,Caraguatatuba
3510609,Carapicuiba
3510708,Cardoso
3510807,Casa Branca
3510906,Cassia Dos Coqueiros
3511003,Castilho
3511102,Catanduva
3511201,Catigua
3511300,Cedral
3511409,Cerqueira Cesar
3511508,Cerquilho
3511607,Cesario Lange
3511706,Charqueada
3557204,Chavantes
3511904,Clementina
3512001,Colina
3512100,Colombia
3512209,Conchal
3512308,Conchas
3512407,Cordeiropolis
3512506,Coroados
3512605,Coronel Macedo
3512704,Corumbatai
3512803,Cosmopolis
3512902,Cosmorama
3513009,Cotia
3513108,Cravinhos
3513207,Cristais Paulista
3513306,Cruzalia
3513405,Cruzeiro
3513504,Cubatao
3513603,Cunha
3513702,Descalvado
3513801,Diadema
3513850,Dirce Reis
3513900,Divinolandia
3514007,Dobrada
3514106,Dois Corregos
3514205,Dolcinopolis
3514304,Dourado
3514403,Dracena
3514502,Duartina
3514601,Dumont
3514700,Echapora
3514809,Eldorado
3514908,Elias Fausto
3514924,Elisiario
3514957,Embauba
3515004,Embu Das Artes
3515103,Embuguacu
3515129,Emilianopolis
3515152,Engenheiro Coelho
3515186,Espirito Santo Do Pinhal
3515194,Espirito Santo Do Turvo
3557303,Estiva Gerbi
3515301,Estrela Do Norte
3515202,Estrela Doeste
3515350,Euclides Da Cunha Paulista
3515400,Fartura
3515608,Fernando Prestes
3515509,Fernandopolis
3515657,Fernao
3515707,Ferraz De Vasconcelos
3515806,Flora Rica
3515905,Floreal
3516002,Florida Paulista
3516101,Florinia
3516200,Franca
3516309,Francisco Morato
3516408,Franco Da Rocha
3516507,Gabriel Monteiro
3516606,Galia
3516705,Garca
3516804,Gastao Vidigal
3516853,Gaviao Peixoto
3516903,General Salgado
3517000,Getulina
3517109,Glicerio
3517208,Guaicara
3517307,Guaimbe
3517406,Guaira
3517505,Guapiacu
3517604,Guapiara
3517703,Guara
3517802,Guaracai
3517901,Guaraci
3518008,Guarani Doeste
3518107,Guaranta
3518206,Guararapes
3518305,Guararema
3518404,Guaratingueta
3518503,Guarei
3518602,Guariba
3518701,Guaruja
3518800,Guarulhos
3518859,Guatapara
3518909,Guzolandia
3519006,Herculandia
3519055,Holambra
3519071,Hortolandia
3519105,Iacanga
3519204,Iacri
3519253,Iaras
3519303,Ibate
3519402,Ibira
3519501,Ibirarema
3519600,Ibitinga
3519709,Ibiuna
3519808,Icem
3519907,Iepe
3520004,Igaracu Do Tiete
3520103,Igarapava
3520202,Igarata
3520301,Iguape
3520426,Ilha Comprida
3520442,Ilha Solteira
3520400,Ilhabela
3520509,Indaiatuba
3520608,Indiana
3520707,Indiapora
3520806,Inubia Paulista
3520905,Ipaussu
3521002,Ipero
3521101,Ipeuna
3521150,Ipigua
3521200,Iporanga
3521309,Ipua
3521408,Iracemapolis
3521507,Irapua
3521606,Irapuru
3521705,Itabera
3521804,Itai
3521903,Itajobi
3522000,Itaju
3522109,Itanhaem
3522158,Itaoca
3522208,Itapecerica Da Serra
3522307,Itapetininga
3522406,Itapeva
3522505,Itapevi
3522604,Itapira
3522653,Itapirapua Paulista
3522703,Itapolis
3522802,Itaporanga
3522901,Itapui
3523008,Itapura
3523107,Itaquaquecetuba
3523206,Itarare
3523305,Itariri
3523404,Itatiba
3523503,Itatinga
3523602,Itirapina
3523701,Itirapua
3523800,Itobi
3523909,Itu
3524006,Itupeva
3524105,Ituverava
3524204,Jaborandi
3524303,Jaboticabal
3524402,Jacarei
3524501,Jaci
3524600,Jacupiranga
3524709,Jaguariuna
3524808,Jales
3524907,Jambeiro
3525003,Jandira
3525102,Jardinopolis
3525201,Jarinu
3525300,Jau
3525409,Jeriquara
3525508,Joanopolis
3525607,Joao Ramalho
3525706,Jose Bonifacio
3525805,Julio Mesquita
3525854,Jumirim
3525904,Jundiai
3526001,Junqueiropolis
3526100,Juquia
3526209,Juquitiba
3526308,Lagoinha
3526407,Laranjal Paulista
3526506,Lavinia
3526605,Lavrinhas
3526704,Leme
3526803,Lencois Paulista
3526902,Limeira
3527009,Lindoia
3527108,Lins
3527207,Lorena
3527256,Lourdes
3527306,Louveira
3527405,Lucelia
3527504,Lucianopolis
3527603,Luis Antonio
3527702,Luiziania
3527801,Lupercio
3527900,Lutecia
3528007,Macatuba
3528106,Macaubal
3528205,Macedonia
3528304,Magda
3528403,Mairinque
3528502,Mairipora
3528601,Manduri
3528700,Maraba Paulista
3528809,Maracai
3528858,Marapoama
3528908,Mariapolis
3529005,Marilia
3529104,Marinopolis
3529203,Martinopolis
3529302,Matao
3529401,Maua
3529500,Mendonca
3529609,Meridiano
3529658,Mesopolis
3529708,Miguelopolis
3529807,Mineiros Do Tiete
3530003,Mira Estrela
3529906,Miracatu
3530102,Mirandopolis
3530201,Mirante Do Paranapanema
3530300,Mirassol
3530409,Mirassolandia
3530508,Mococa
3530607,Mogi Das Cruzes
3530706,Mogi Guacu
3530805,Mogi Mirim
3530904,Mombuca
3531001,Moncoes
3531100,Mongagua
3531209,Monte Alegre Do Sul
3531308,Monte Alto
3531407,Monte Aprazivel
3531506,Monte Azul Paulista
3531605,Monte Castelo
3531803,Monte Mor
3531704,Monteiro Lobato
3531902,Morro Agudo
3532009,Morungaba
3532058,Motuca
3532108,Murutinga Do Sul
3532157,Nantes
3532207,Narandiba
3532306,Natividade Da Serra
3532405,Nazare Paulista
3532504,Neves Paulista
3532603,Nhandeara
3532702,Nipoa
3532801,Nova Alianca
3532827,Nova Campina
3532843,Nova Canaa Paulista
3532868,Nova Castilho
3532900,Nova Europa
3533007,Nova Granada
3533106,Nova Guataporanga
3533205,Nova Independencia
3533304,Nova Luzitania
3533403,Nova Odessa
3533254,Novais
3533502,Novo Horizonte
3533601,Nuporanga
3533700,Ocaucu
3533809,Oleo
