3100104,Abadia Dos Dourados
3100203,Abaete
3100302,Abre Campo
3100401,Acaiaca
3100500,Acucena
3100609,Agua Boa
3100708,Agua Comprida
3100807,Aguanil
3100906,Aguas Formosas
3101003,Aguas Vermelhas
3101102,Aimores
3101201,Aiuruoca
3101300,Alagoa
3101409,Albertina
3101508,Alem Paraiba
3101607,Alfenas
3101631,Alfredo Vasconcelos
3101706,Almenara
3101805,Alpercata
3101904,Alpinopolis
3102001,Alterosa
3102050,Alto Caparao
3153509,Alto Jequitiba
3102100,Alto Rio Doce
3102209,Alvarenga
3102308,Alvinopolis
3102407,Alvorada De Minas
3102506,Amparo Do Serra
3102605,Andradas
3102803,Andrelandia
3102852,Angelandia
3102902,Antonio Carlos
3103009,Antonio Dias
3103108,Antonio Prado De Minas
3103207,Aracai
3103306,Aracitaba
3103405,Aracuai
3103504,Araguari
3103603,Arantina
3103702,Araponga
3103751,Arapora
3103801,Arapua
3103900,Araujos
3104007,Araxa
3104106,Arceburgo
3104205,Arcos
3104304,Areado
3104403,Argirita
3104452,Aricanduva
3104502,Arinos
3104601,Astolfo Dutra
3104700,Ataleia
3104809,Augusto De Lima
3104908,Baependi
3105004,Baldim
3105103,Bambui
3105202,Bandeira
3105301,Bandeira Do Sul
3105400,Barao De Cocais
3105509,Barao De Monte Alto
3105608,Barbacena
3105707,Barra Longa
3105905,Barroso
3106002,Bela Vista De Minas
3106101,Belmiro Braga
3106200,Belo Horizonte
3106309,Belo Oriente
3106408,Belo Vale
3106507,Berilo
3106655,Berizal
3106606,Bertopolis
3106705,Betim
3106804,Bias Fortes
3106903,Bicas
3107000,Biquinhas
3107109,Boa Esperanca
3107208,Bocaina De Minas
3107307,Bocaiuva
3107406,Bom Despacho
3107505,Bom Jardim De Minas
3107604,Bom Jesus Da Penha
3107703,Bom Jesus Do Amparo
3107802,Bom Jesus Do Galho
3107901,Bom Repouso
3108008,Bom Sucesso
3108107,Bonfim
3108206,Bonfinopolis De Minas
3108255,Bonito De Minas
3108305,Borda Da Mata
3108404,Botelhos
3108503,Botumirim
3108701,Bras Pires
3108552,Brasilandia De Minas
3108602,Brasilia De Minas
3108800,Braunas
3108909,Brazopolis
3109006,Brumadinho
3109105,Bueno Brandao
3109204,Buenopolis
3109253,Bugre
3109303,Buritis
3109402,Buritizeiro
3109451,Cabeceira Grande
3109501,Cabo Verde
3109600,Cachoeira Da Prata
3109709,Cachoeira De Minas
3102704,Cachoeira De Pajeu
3109808,Cachoeira Dourada
3109907,Caetanopolis
3110004,Caete
3110103,Caiana
3110202,Cajuri
3110301,Caldas
3110400,Camacho
3110509,Camanducaia
3110608,Cambui
3110707,Cambuquira
3110806,Campanario
3110905,Campanha
3111002,Campestre
3111101,Campina Verde
3111150,Campo Azul
3111200,Campo Belo
3111309,Campo Do Meio
3111408,Campo Florido
3111507,Campos Altos
3111606,Campos Gerais
3111903,Cana Verde
3111705,Canaa
3111804,Canapolis
3112000,Candeias
3112059,Cantagalo
3112109,Caparao
3112208,Capela Nova
3112307,Capelinha
3112406,Capetinga
3112505,Capim Branco
3112604,Capinopolis
3112653,Capitao Andrade
3112703,Capitao Eneas
3112802,Capitolio
3112901,Caputira
3113008,Carai
3113107,Caranaiba
3113206,Carandai
3113305,Carangola
3113404,Caratinga
3113503,Carbonita
3113602,Careacu
3113701,Carlos Chagas
3113800,Carmesia
3113909,Carmo Da Cachoeira
3114006,Carmo Da Mata
3114105,Carmo De Minas
3114204,Carmo Do Cajuru
3114303,Carmo Do Paranaiba
3114402,Carmo Do Rio Claro
3114501,Carmopolis De Minas
3114550,Carneirinho
3114600,Carrancas
3114709,Carvalhopolis
3114808,Carvalhos
3114907,Casa Grande
3115003,Cascalho Rico
3115102,Cassia
3115300,Cataguases
3115359,Catas Altas
3115409,Catas Altas Da Noruega
3115458,Catuji
3115474,Catuti
3115508,Caxambu
3115607,Cedro Do Abaete
3115706,Central De Minas
3115805,Centralina
3115904,Chacara
3116001,Chale
3116100,Chapada Do Norte
3116159,Chapada Gaucha
3116209,Chiador
3116308,Cipotanea
3116407,Claraval
3116506,Claro Dos Pocoes
3116605,Claudio
3116704,Coimbra
3116803,Coluna
3116902,Comendador Gomes
3117009,Comercinho
3117108,Conceicao Da Aparecida
3115201,Conceicao Da Barra De Minas
3117306,Conceicao Das Alagoas
3117207,Conceicao Das Pedras
3117405,Conceicao De Ipanema
3117504,Conceicao Do Mato Dentro
3117603,Conceicao Do Para
3117702,Conceicao Do Rio Verde
3117801,Conceicao Dos Ouros
3117836,Conego Marinho
3117876,Confins
3117900,Congonhal
3118007,Congonhas
3118106,Congonhas Do Norte
3118205,Conquista
3118304,Conselheiro Lafaiete
3118403,Conselheiro Pena
3118502,Consolacao
3118601,Contagem
3118700,Coqueiral
3118809,Coracao De Jesus
3118908,Cordisburgo
3119005,Cordislandia
3119104,Corinto
3119203,Coroaci
3119302,Coromandel
3119401,Coronel Fabriciano
3119500,Coronel Murta
3119609,Coronel Pacheco
3119708,Coronel Xavier Chaves
3119807,Corrego Danta
3119906,Corrego Do Bom Jesus
3119955,Corrego Fundo
3120003,Corrego Novo
3120102,Couto De Magalhaes De Minas
3120151,Crisolita
3120201,Cristais
3120300,Cristalia
3120409,Cristiano Otoni
3120508,Cristina
3120607,Crucilandia
3120706,Cruzeiro Da Fortaleza
3120805,Cruzilia
3120839,Cuparaque
3120870,Curral De Dentro
3120904,Curvelo
3121001,Datas
3121100,Delfim Moreira
3121209,Delfinopolis
3121258,Delta
3121308,Descoberto
3121407,Desterro De Entre Rios
3121506,Desterro Do Melo
3121605,Diamantina
3121704,Diogo De Vasconcelos
3121803,Dionisio
3121902,Divinesia
3122009,Divino
3122108,Divino Das Laranjeiras
3122207,Divinolandia De Minas
3122306,Divinopolis
3122355,Divisa Alegre
3122405,Divisa Nova
3122454,Divisopolis
3122470,Dom Bosco
3122504,Dom Cavati
3122603,Dom Joaquim
3122702,Dom Silverio
3122801,Dom Vicoso
3122900,Dona Eusebia
3123007,Dores De Campos
3123106,Dores De Guanhaes
3123205,Dores Do Indaia
3123304,Dores Do Turvo
3123403,Doresopolis
3123502,Douradoquara
3123528,Durande
3123601,Eloi Mendes
3123700,Engenheiro Caldas
3123809,Engenheiro Navarro
3123858,Entre Folhas
3123908,Entre Rios De Minas
3124005,Ervalia
3124104,Esmeraldas
3124203,Espera Feliz
3124302,Espinosa
3124401,Espirito Santo Do Dourado
3124500,Estiva
3124609,Estrela Dalva
3124708,Estrela Do Indaia
3124807,Estrela Do Sul
3124906,Eugenopolis
3125002,Ewbank Da Camara
3125101,Extrema
3125200,Fama
3125309,Faria Lemos
3125408,Felicio Dos Santos
3125606,Felisburgo
3125705,Felixlandia
3125804,Fernandes Tourinho
3125903,Ferros
3125952,Fervedouro
3126000,Florestal
3126109,Formiga
3126208,Formoso
3126307,Fortaleza De Minas
3126406,Fortuna De Minas
3126505,Francisco Badaro
3126604,Francisco Dumont
3126703,Francisco Sa
3126752,Franciscopolis
3126802,Frei Gaspar
3126901,Frei Inocencio
3126950,Frei Lagonegro
3127008,Fronteira
3127057,Fronteira Dos Vales
3127073,Fruta De Leite
3127107,Frutal
3127206,Funilandia
3127305,Galileia
3127339,Gameleiras
3127354,Glaucilandia
3127370,Goiabeira
3127388,Goiana
3127404,Goncalves
3127503,Gonzaga
3127602,Gouveia
3127701,Governador Valadares
3127800,Grao Mogol
3127909,Grupiara
3128006,Guanhaes
3128105,Guape
3128204,Guaraciaba
3128253,Guaraciama
3128303,Guaranesia
3128402,Guarani
3128501,Guarara
3128600,Guardamor
3128709,Guaxupe
3128808,Guidoval
3128907,Guimarania
3129004,Guiricema
3129103,Gurinhata
3129202,Heliodora
3129301,Iapu
3129400,Ibertioga
3129509,Ibia
3129608,Ibiai
3129657,Ibiracatu
3129707,Ibiraci
3129806,Ibirite
3129905,Ibitiura De Minas
3130002,Ibituruna
3130051,Icarai De Minas
3130101,Igarape
3130200,Igaratinga
3130309,Iguatama
3130408,Ijaci
3130507,Ilicinea
3130556,Imbe De Minas
3130606,Inconfidentes
3130655,Indaiabira
3130705,Indianopolis
3130804,Ingai
3130903,Inhapim
3131000,Inhauma
3131109,Inimutaba
3131158,Ipaba
3131208,Ipanema
3131307,Ipatinga
3131406,Ipiacu
3131505,Ipuiuna
3131604,Irai De Minas
3131703,Itabira
3131802,Itabirinha
3131901,Itabirito
3132008,Itacambira
3132107,Itacarambi
3132206,Itaguara
3132305,Itaipe
3132404,Itajuba
3132503,Itamarandiba
3132602,Itamarati De Minas
3132701,Itambacuri
3132800,Itambe Do Mato Dentro
3132909,Itamogi
3133006,Itamonte
3133105,Itanhandu
3133204,Itanhomi
3133303,Itaobim
3133402,Itapagipe
3133501,Itapecerica
