3300100,Angra Dos Reis
3300159,Aperibe
3300209,Araruama
3300225,Areal
3300233,Armacao Dos Buzios
3300258,Arraial Do Cabo
3300308,Barra Do Pirai
3300407,Barra Mansa
3300456,Belford Roxo
3300506,Bom Jardim
3300605,Bom Jesus Do Itabapoana
3300704,Cabo Frio
3300803,Cachoeiras De Macacu
3300902,Cambuci
3301009,Campos Dos Goytacazes
3301108,Cantagalo
3300936,Carapebus
3301157,Cardoso Moreira
3301207,Carmo
3301306,Casimiro De Abreu
3300951,Comendador Levy Gasparian
3301405,Conceicao De Macabu
3301504,Cordeiro
3301603,Duas Barras
3301702,Duque De Caxias
3301801,Engenheiro Paulo De Frontin
3301850,Guapimirim
3301876,Iguaba Grande
3301900,Itaborai
3302007,Itaguai
3302056,Italva
3302106,Itaocara
3302205,Itaperuna
3302254,Itatiaia
3302270,Japeri
3302304,Laje Do Muriae
3302403,Macae
3302452,Macuco
3302502,Mage
3302601,Mangaratiba
3302700,Marica
3302809,Mendes
3302858,Mesquita
3302908,Miguel Pereira
3303005,Miracema
3303104,Natividade
3303203,Nilopolis
3303302,Niteroi
3303401,Nova Friburgo
3303500,Nova Iguacu
3303609,Paracambi
3303708,Paraiba Do Sul
3303807,Paraty
3303856,Paty Do Alferes
3303906,Petropolis
3303955,Pinheiral
3304003,Pirai
3304102,Porciuncula
3304110,Porto Real
3304128,Quatis
3304144,Queimados
3304151,Quissama
3304201,Resende
3304300,Rio Bonito
3304409,Rio Claro
3304508,Rio Das Flores
3304524,Rio Das Ostras
3304557,Rio De Janeiro
3304607,Santa Maria Madalena
3304706,Santo Antonio De Padua
3304805,Sao Fidelis
3304755,Sao Francisco De Itabapoana
3304904,Sao Goncalo
3305000,Sao Joao Da Barra
3305109,Sao Joao De Meriti
3305133,Sao Jose De Uba
3305158,Sao Jose Do Vale Do Rio Preto
3305208,Sao Pedro Da Aldeia
3305307,Sao Sebastiao Do Alto
3305406,Sapucaia
3305505,Saquarema
3305554,Seropedica
3305604,Silva Jardim
3305703,Sumidouro
3305752,Tangua
3305802,Teresopolis
3305901,Trajano De Moraes
3306008,Tres Rios
3306107,Valenca
3306156,Varresai
3306206,Vassouras
3306305,Volta Redonda
