5100102,Acorizal
5100201,Agua Boa
5100250,Alta Floresta
5100300,Alto Araguaia
5100359,Alto Boa Vista
5100409,Alto Garcas
5100508,Alto Paraguai
5100607,Alto Taquari
5100805,Apiacas
5101001,Araguaiana
5101209,Araguainha
5101258,Araputanga
5101308,Arenapolis
5101407,Aripuana
5101605,Barao De Melgaco
5101704,Barra Do Bugres
5101803,Barra Do Garcas
5101852,Bom Jesus Do Araguaia
5101902,Brasnorte
5102504,Caceres
5102603,Campinapolis
5102637,Campo Novo Do Parecis
5102678,Campo Verde
5102686,Campos De Julio
5102694,Canabrava Do Norte
5102702,Canarana
5102793,Carlinda
5102850,Castanheira
5103007,Chapada Dos Guimaraes
5103056,Claudia
5103106,Cocalinho
5103205,Colider
5103254,Colniza
5103304,Comodoro
5103353,Confresa
5103361,Conquista Doeste
5103379,Cotriguacu
5103403,Cuiaba
5103437,Curvelandia
5103452,Denise
5103502,Diamantino
5103601,Dom Aquino
5103700,Feliz Natal
5103809,Figueiropolis Doeste
5103858,Gaucha Do Norte
5103908,General Carneiro
5103957,Gloria Doeste
5104104,Guaranta Do Norte
5104203,Guiratinga
5104500,Indiavai
5104526,Ipiranga Do Norte
5104542,Itanhanga
5104559,Itauba
5104609,Itiquira
5104807,Jaciara
5104906,Jangada
5105002,Jauru
5105101,Juara
5105150,Juina
5105176,Juruena
5105200,Juscimeira
5105234,Lambari Doeste
5105259,Lucas Do Rio Verde
5105309,Luciara
5105580,Marcelandia
5105606,Matupa
5105622,Mirassol Doeste
5105903,Nobres
5106000,Nortelandia
5106109,Nossa Senhora Do Livramento
5106158,Nova Bandeirantes
5106208,Nova Brasilandia
5106216,Nova Canaa Do Norte
5108808,Nova Guarita
5106182,Nova Lacerda
5108857,Nova Marilandia
5108907,Nova Maringa
5108956,Nova Monte Verde
5106224,Nova Mutum
5106174,Nova Nazare
5106232,Nova Olimpia
5106190,Nova Santa Helena
5106240,Nova Ubirata
5106257,Nova Xavantina
5106273,Novo Horizonte Do Norte
5106265,Novo Mundo
5106315,Novo Santo Antonio
5106281,Novo Sao Joaquim
5106299,Paranaita
5106307,Paranatinga
5106372,Pedra Preta
5106422,Peixoto De Azevedo
5106455,Planalto Da Serra
5106505,Pocone
5106653,Pontal Do Araguaia
5106703,Ponte Branca
5106752,Pontes E Lacerda
5106778,Porto Alegre Do Norte
5106802,Porto Dos Gauchos
5106828,Porto Esperidiao
5106851,Porto Estrela
5107008,Poxoreu
5107040,Primavera Do Leste
5107065,Querencia
5107156,Reserva Do Cabacal
5107180,Ribeirao Cascalheira
5107198,Ribeiraozinho
5107206,Rio Branco
5107578,Rondolandia
5107602,Rondonopolis
5107701,Rosario Oeste
5107750,Salto Do Ceu
5107248,Santa Carmem
5107743,Santa Cruz Do Xingu
5107768,Santa Rita Do Trivelato
5107776,Santa Terezinha
5107263,Santo Afonso
5107792,Santo Antonio Do Leste
5107800,Santo Antonio Do Leverger
5107859,Sao Felix Do Araguaia
5107297,Sao Jose Do Povo
5107305,Sao Jose Do Rio Claro
5107354,Sao Jose Do Xingu
5107107,Sao Jose Dos Quatro Marcos
5107404,Sao Pedro Da Cipa
5107875,Sapezal
5107883,Serra Nova Dourada
5107909,Sinop
5107925,Sorriso
5107941,Tabapora
5107958,Tangara Da Serra
5108006,Tapurah
5108055,Terra Nova Do Norte
5108105,Tesouro
5108204,Torixoreu
5108303,Uniao Do Sul
5108352,Vale De Sao Domingos
5108402,Varzea Grande
5108501,Vera
5105507,Vila Bela Da Santissima Trindade
5108600,Vila Rica
