4100103,Abatia
4100202,Adrianopolis
4100301,Agudos Do Sul
4100400,Almirante Tamandare
4100459,Altamira Do Parana
4128625,Alto Paraiso
4100608,Alto Parana
4100707,Alto Piquiri
4100509,Altonia
4100806,Alvorada Do Sul
4100905,Amapora
4101002,Ampere
4101051,Anahy
4101101,Andira
4101150,Angulo
4101200,Antonina
4101309,Antonio Olinto
4101408,Apucarana
4101507,Arapongas
4101606,Arapoti
4101655,Arapua
4101705,Araruna
4101804,Araucaria
4101853,Ariranha Do Ivai
4101903,Assai
4102000,Assis Chateaubriand
4102109,Astorga
4102208,Atalaia
4102307,Balsa Nova
4102406,Bandeirantes
4102505,Barbosa Ferraz
4102703,Barra Do Jacare
4102604,Barracao
4102752,Bela Vista Da Caroba
4102802,Bela Vista Do Paraiso
4102901,Bituruna
4103008,Boa Esperanca
4103024,Boa Esperanca Do Iguacu
4103040,Boa Ventura De Sao Roque
4103057,Boa Vista Da Aparecida
4103107,Bocaiuva Do Sul
4103156,Bom Jesus Do Sul
4103206,Bom Sucesso
4103222,Bom Sucesso Do Sul
4103305,Borrazopolis
4103354,Braganey
4103370,Brasilandia Do Sul
4103404,Cafeara
4103453,Cafelandia
4103479,Cafezal Do Sul
4103503,California
4103602,Cambara
4103701,Cambe
4103800,Cambira
4103909,Campina Da Lagoa
4103958,Campina Do Simao
4104006,Campina Grande Do Sul
4104055,Campo Bonito
4104105,Campo Do Tenente
4104204,Campo Largo
4104253,Campo Magro
4104303,Campo Mourao
4104402,Candido De Abreu
4104428,Candoi
4104451,Cantagalo
4104501,Capanema
4104600,Capitao Leonidas Marques
4104659,Carambei
4104709,Carlopolis
4104808,Cascavel
4104907,Castro
4105003,Catanduvas
4105102,Centenario Do Sul
4105201,Cerro Azul
4105300,Ceu Azul
4105409,Chopinzinho
4105508,Cianorte
4105607,Cidade Gaucha
4105706,Clevelandia
4105805,Colombo
4105904,Colorado
4106001,Congonhinhas
4106100,Conselheiro Mairinck
4106209,Contenda
4106308,Corbelia
4106407,Cornelio Procopio
4106456,Coronel Domingos Soares
4106506,Coronel Vivida
4106555,Corumbatai Do Sul
4106803,Cruz Machado
4106571,Cruzeiro Do Iguacu
4106605,Cruzeiro Do Oeste
4106704,Cruzeiro Do Sul
4106852,Cruzmaltina
4106902,Curitiba
4107009,Curiuva
4107108,Diamante Do Norte
4107124,Diamante Do Sul
4107157,Diamante Doeste
4107207,Dois Vizinhos
4107256,Douradina
4107306,Doutor Camargo
4128633,Doutor Ulysses
4107405,Eneas Marques
4107504,Engenheiro Beltrao
