4300034,Acegua
4300059,Agua Santa
4300109,Agudo
4300208,Ajuricaba
4300307,Alecrim
4300406,Alegrete
4300455,Alegria
4300471,Almirante Tamandare Do Sul
4300505,Alpestre
4300554,Alto Alegre
4300570,Alto Feliz
4300604,Alvorada
4300638,Amaral Ferrador
4300646,Ametista Do Sul
4300661,Andre Da Rocha
4300703,Anta Gorda
4300802,Antonio Prado
4300851,Arambare
4300877,Ararica
4300901,Aratiba
4301008,Arroio Do Meio
4301073,Arroio Do Padre
4301057,Arroio Do Sal
4301206,Arroio Do Tigre
4301107,Arroio Dos Ratos
4301305,Arroio Grande
4301404,Arvorezinha
4301503,Augusto Pestana
4301552,Aurea
4301602,Bage
4301636,Balneario Pinhal
4301651,Barao
4301701,Barao De Cotegipe
4301750,Barao Do Triunfo
4301859,Barra Do Guarita
4301875,Barra Do Quarai
4301909,Barra Do Ribeiro
4301925,Barra Do Rio Azul
4301958,Barra Funda
4301800,Barracao
4302006,Barros Cassal
4302055,Benjamin Constant Do Sul
4302105,Bento Goncalves
4302154,Boa Vista Das Missoes
4302204,Boa Vista Do Burica
4302220,Boa Vista Do Cadeado
4302238,Boa Vista Do Incra
4302253,Boa Vista Do Sul
4302303,Bom Jesus
4302352,Bom Principio
4302378,Bom Progresso
4302402,Bom Retiro Do Sul
4302451,Boqueirao Do Leao
4302501,Bossoroca
4302584,Bozano
4302600,Braga
4302659,Brochier
4302709,Butia
4302808,Cacapava Do Sul
4302907,Cacequi
4303004,Cachoeira Do Sul
4303103,Cachoeirinha
4303202,Cacique Doble
4303301,Caibate
4303400,Caicara
4303509,Camaqua
4303558,Camargo
4303608,Cambara Do Sul
4303673,Campestre Da Serra
4303707,Campina Das Missoes
4303806,Campinas Do Sul
4303905,Campo Bom
4304002,Campo Novo
4304101,Campos Borges
4304200,Candelaria
4304309,Candido Godoi
4304358,Candiota
4304408,Canela
4304507,Cangucu
4304606,Canoas
4304614,Canudos Do Vale
4304622,Capao Bonito Do Sul
4304630,Capao Da Canoa
4304655,Capao Do Cipo
4304663,Capao Do Leao
4304689,Capela De Santana
4304697,Capitao
4304671,Capivari Do Sul
4304713,Caraa
4304705,Carazinho
4304804,Carlos Barbosa
4304853,Carlos Gomes
4304903,Casca
4304952,Caseiros
4305009,Catuipe
4305108,Caxias Do Sul
4305116,Centenario
4305124,Cerrito
4305132,Cerro Branco
4305157,Cerro Grande
4305173,Cerro Grande Do Sul
4305207,Cerro Largo
4305306,Chapada
4305355,Charqueadas
4305371,Charrua
4305405,Chiapetta
4305439,Chui
4305447,Chuvisca
4305454,Cidreira
4305504,Ciriaco
4305587,Colinas
4305603,Colorado
4305702,Condor
4305801,Constantina
4305835,Coqueiro Baixo
4305850,Coqueiros Do Sul
4305871,Coronel Barros
4305900,Coronel Bicaco
4305934,Coronel Pilar
4305959,Cotipora
4305975,Coxilha
4306007,Crissiumal
4306056,Cristal
4306072,Cristal Do Sul
4306106,Cruz Alta
4306130,Cruzaltense
4306205,Cruzeiro Do Sul
4306304,David Canabarro
4306320,Derrubadas
4306353,Dezesseis De Novembro
4306379,Dilermando De Aguiar
4306403,Dois Irmaos
4306429,Dois Irmaos Das Missoes
4306452,Dois Lajeados
4306502,Dom Feliciano
4306601,Dom Pedrito
4306551,Dom Pedro De Alcantara
4306700,Dona Francisca
4306734,Doutor Mauricio Cardoso
4306759,Doutor Ricardo
4306767,Eldorado Do Sul
4306809,Encantado
4306908,Encruzilhada Do Sul
4306924,Engenho Velho
4306957,Entre Rios Do Sul
4306932,Entreijuis
4306973,Erebango
4307005,Erechim
4307054,Ernestina
