2300101,Abaiara
2300150,Acarape
2300200,Acarau
2300309,Acopiara
2300408,Aiuaba
2300507,Alcantaras
2300606,Altaneira
2300705,Alto Santo
2300754,Amontada
2300804,Antonina Do Norte
2300903,Apuiares
2301000,Aquiraz
2301109,Aracati
2301208,Aracoiaba
2301257,Ararenda
2301307,Araripe
2301406,Aratuba
2301505,Arneiroz
2301604,Assare
2301703,Aurora
2301802,Baixio
2301851,Banabuiu
2301901,Barbalha
2301950,Barreira
2302008,Barro
2302057,Barroquinha
2302107,Baturite
2302206,Beberibe
2302305,Bela Cruz
2302404,Boa Viagem
2302503,Brejo Santo
2302602,Camocim
2302701,Campos Sales
2302800,Caninde
2302909,Capistrano
2303006,Caridade
2303105,Carire
2303204,Caririacu
2303303,Carius
2303402,Carnaubal
2303501,Cascavel
2303600,Catarina
2303659,Catunda
2303709,Caucaia
2303808,Cedro
2303907,Chaval
2303931,Choro
2303956,Chorozinho
2304004,Coreau
2304103,Crateus
2304202,Crato
2304236,Croata
2304251,Cruz
2304269,Deputado Irapuan Pinheiro
2304277,Erere
2304285,Eusebio
2304301,Farias Brito
2304350,Forquilha
2304400,Fortaleza
2304459,Fortim
2304509,Frecheirinha
2304608,General Sampaio
2304657,Graca
2304707,Granja
2304806,Granjeiro
2304905,Groairas
2304954,Guaiuba
2305001,Guaraciaba Do Norte
2305100,Guaramiranga
2305209,Hidrolandia
2305233,Horizonte
2305266,Ibaretama
2305308,Ibiapina
2305332,Ibicuitinga
2305357,Icapui
2305407,Ico
2305506,Iguatu
2305605,Independencia
2305654,Ipaporanga
2305704,Ipaumirim
2305803,Ipu
2305902,Ipueiras
2306009,Iracema
2306108,Iraucuba
2306207,Itaicaba
2306256,Itaitinga
2306306,Itapaje
2306405,Itapipoca
2306504,Itapiuna
2306553,Itarema
2306603,Itatira
2306702,Jaguaretama
2306801,Jaguaribara
2306900,Jaguaribe
2307007,Jaguaruana
2307106,Jardim
2307205,Jati
2307254,Jijoca De Jericoacoara
2307304,Juazeiro Do Norte
2307403,Jucas
2307502,Lavras Da Mangabeira
2307601,Limoeiro Do Norte
2307635,Madalena
2307650,Maracanau
2307700,Maranguape
2307809,Marco
2307908,Martinopole
2308005,Massape
2308104,Mauriti
2308203,Meruoca
2308302,Milagres
2308351,Milha
2308377,Miraima
2308401,Missao Velha
2308500,Mombaca
2308609,Monsenhor Tabosa
2308708,Morada Nova
2308807,Moraujo
2308906,Morrinhos
2309003,Mucambo
2309102,Mulungu
2309201,Nova Olinda
2309300,Nova Russas
2309409,Novo Oriente
2309458,Ocara
2309508,Oros
2309607,Pacajus
2309706,Pacatuba
2309805,Pacoti
2309904,Pacuja
2310001,Palhano
2310100,Palmacia
2310209,Paracuru
2310258,Paraipaba
2310308,Parambu
2310407,Paramoti
2310506,Pedra Branca
2310605,Penaforte
2310704,Pentecoste
2310803,Pereiro
2310852,Pindoretama
2310902,Piquet Carneiro
2310951,Pires Ferreira
2311009,Poranga
2311108,Porteiras
2311207,Potengi
2311231,Potiretama
2311264,Quiterianopolis
2311306,Quixada
2311355,Quixelo
2311405,Quixeramobim
2311504,Quixere
2311603,Redencao
2311702,Reriutaba
2311801,Russas
2311900,Saboeiro
2311959,Salitre
2312205,Santa Quiteria
2312007,Santana Do Acarau
2312106,Santana Do Cariri
2312304,Sao Benedito
2312403,Sao Goncalo Do Amarante
2312502,Sao Joao Do Jaguaribe
2312601,Sao Luis Do Curu
2312700,Senador Pompeu
2312809,Senador Sa
2312908,Sobral
2313005,Solonopole
2313104,Tabuleiro Do Norte
2313203,Tamboril
2313252,Tarrafas
2313302,Taua
2313351,Tejucuoca
2313401,Tiangua
2313500,Trairi
2313559,Tururu
2313609,Ubajara
2313708,Umari
2313757,Umirim
2313807,Uruburetama
2313906,Uruoca
2313955,Varjota
2314003,Varzea Alegre
2314102,Vicosa Do Ceara
