3200102,Afonso Claudio
3200169,Agua Doce Do Norte
3200136,Aguia Branca
3200201,Alegre
3200300,Alfredo Chaves
3200359,Alto Rio Novo
3200409,Anchieta
3200508,Apiaca
3200607,Aracruz
3200706,Atilio Vivacqua
3200805,Baixo Guandu
3200904,Barra De Sao Francisco
3201001,Boa Esperanca
3201100,Bom Jesus Do Norte
3201159,Brejetuba
3201209,Cachoeiro De Itapemirim
3201308,Cariacica
3201407,Castelo
3201506,Colatina
3201605,Conceicao Da Barra
3201704,Conceicao Do Castelo
3201803,Divino De Sao Lourenco
3201902,Domingos Martins
3202009,Dores Do Rio Preto
3202108,Ecoporanga
3202207,Fundao
3202256,Governador Lindenberg
3202306,Guacui
3202405,Guarapari
3202454,Ibatiba
3202504,Ibiracu
3202553,Ibitirama
3202603,Iconha
3202652,Irupi
3202702,Itaguacu
3202801,Itapemirim
3202900,Itarana
3203007,Iuna
3203056,Jaguare
3203106,Jeronimo Monteiro
3203130,Joao Neiva
3203163,Laranja Da Terra
3203205,Linhares
3203304,Mantenopolis
3203320,Marataizes
3203346,Marechal Floriano
3203353,Marilandia
3203403,Mimoso Do Sul
3203502,Montanha
3203601,Mucurici
3203700,Muniz Freire
3203809,Muqui
3203908,Nova Venecia
3204005,Pancas
3204054,Pedro Canario
3204104,Pinheiros
3204203,Piuma
3204252,Ponto Belo
3204302,Presidente Kennedy
3204351,Rio Bananal
3204401,Rio Novo Do Sul
3204500,Santa Leopoldina
3204559,Santa Maria De Jetiba
3204609,Santa Teresa
3204658,Sao Domingos Do Norte
3204708,Sao Gabriel Da Palha
3204807,Sao Jose Do Calcado
3204906,Sao Mateus
3204955,Sao Roque Do Canaa
3205002,Serra
3205010,Sooretama
3205036,Vargem Alta
3205069,Venda Nova Do Imigrante
3205101,Viana
3205150,Vila Pavao
3205176,Vila Valerio
3205200,Vila Velha
3205309,Vitoria
